"Edo","Nombre_Indicador","Fecha","Indicador","Limite_Inferior","Limite_Superior","sd","año"
"Oaxaca","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2014-01-01,1.4176,0,3.31858,1.65929,2014
"Oaxaca","Ciudadanos no reconocidos y el domicilio es predio no habitado",2014-01-01,0.0619,0,0.18332,0.09166,2014
"Oaxaca","Residentes en la sección de registro",2015-01-01,87.06007,84.14202,89.97812,2.91805,2015
"Oaxaca","Residentes en el domicilio de registro",2015-01-01,83.42591,80.5056,86.34623,2.920315,2015
"Oaxaca","Cambio de domicilio no reportado",2015-01-01,13.80165,10.89518,16.70812,2.90647,2015
"Oaxaca","Cambio de domicilio no reportado al mismo municipio",2015-01-01,3.61689,2.1669,5.06687,1.449985,2015
"Oaxaca","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2015-01-01,4.67836,2.13066,7.22605,2.547695,2015
"Oaxaca","Cambio de domicilio no reportado a otro estado",2015-01-01,2.72743,1.58653,3.86833,1.1409,2015
"Oaxaca","Cambio de domicilio no reportado a otro país",2015-01-01,1.87062,0.52616,3.21508,1.34446,2015
"Oaxaca","Destino del cambio no especificado",2015-01-01,0.90836,0.16353,1.65318,0.744825,2015
"Oaxaca","Fallecidos con registro electoral",2015-01-01,0.34798,0.04427,0.65169,0.30371,2015
"Oaxaca","Reconocidos que no han vivido en el domicilio",2015-01-01,0,0,0,0,2015
"Oaxaca","Suspendidos de sus derechos politicos",2015-01-01,0.12893,0,0.3814,0.1907,2015
"Oaxaca","Residentes con domicilio mal ubicado",2015-01-01,0.53236,0,1.43194,0.71597,2015
"Oaxaca","Otra causa de no residencia en el domicilio de registro",2015-01-01,0.28362,0,0.8396,0.4198,2015
"Oaxaca","Causa de no residencia no especificada",2015-01-01,1.47955,0,3.39207,1.696035,2015
"Oaxaca","Error en la sección del registro electoral",2015-01-01,0.81174,0,1.78508,0.89254,2015
"Oaxaca","Domicilios no localizados de los ciudadanos con registro electoral",2015-01-01,0.57674,0.03435,1.11912,0.542385,2015
"Oaxaca","Ciudadanos no reconocidos con registro electoral",2015-01-01,1.62972,0,3.54928,1.77464,2015
"Oaxaca","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2015-01-01,1.4176,0,3.31858,1.65929,2015
"Oaxaca","Ciudadanos no reconocidos y el domicilio es predio no habitado",2015-01-01,0.0619,0,0.18332,0.09166,2015
"Oaxaca","Residentes en la sección de registro",2017-01-01,90.17958,88.20626,92.15291,1.973325,2017
"Oaxaca","Residentes en el domicilio de registro",2017-01-01,85.35114,82.68407,88.01821,2.66707,2017
"Oaxaca","Cambio de domicilio no reportado",2017-01-01,11.96626,9.55064,14.38188,2.41562,2017
"Oaxaca","Cambio de domicilio no reportado al mismo municipio",2017-01-01,3.56539,2.27599,4.85479,1.2894,2017
"Oaxaca","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2017-01-01,2.6188,1.59192,3.64569,1.026885,2017
"Oaxaca","Cambio de domicilio no reportado a otro estado",2017-01-01,1.86927,1.03301,2.70554,0.836265,2017
"Oaxaca","Cambio de domicilio no reportado a otro país",2017-01-01,1.70349,0.54923,2.85775,1.15426,2017
"Oaxaca","Destino del cambio no especificado",2017-01-01,2.2093,1.30105,3.11754,0.908245,2017
"Oaxaca","Fallecidos con registro electoral",2017-01-01,0.55804,0.10786,1.00823,0.450185,2017
"Oaxaca","Reconocidos que no han vivido en el domicilio",2017-01-01,0,0,0,0,2017
"Oaxaca","Suspendidos de sus derechos politicos",2017-01-01,0.0781,0,0.23122,0.11561,2017
"Oaxaca","Residentes con domicilio mal ubicado",2017-01-01,1.00033,0.52553,1.47513,0.4748,2017
"Oaxaca","Otra causa de no residencia en el domicilio de registro",2017-01-01,0.06126,0,0.18133,0.090665,2017
"Oaxaca","Causa de no residencia no especificada",2017-01-01,0.98487,0.39174,1.57799,0.593125,2017
"Oaxaca","Error en la sección del registro electoral",2017-01-01,1.33996,0.66199,2.01794,0.677975,2017
"Oaxaca","Domicilios no localizados de los ciudadanos con registro electoral",2017-01-01,0.85538,0.34734,1.36343,0.508045,2017
"Oaxaca","Ciudadanos no reconocidos con registro electoral",2017-01-01,1.62938,0.89404,2.36472,0.73534,2017
"Oaxaca","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2017-01-01,0.62432,0.09737,1.15128,0.526955,2017
"Oaxaca","Ciudadanos no reconocidos y el domicilio es predio no habitado",2017-01-01,0.36032,0,0.73064,0.36532,2017
"Oaxaca","Residentes en la sección de registro",2018-01-01,91.15774,90.06976,92.24571,1.087975,2018
"Oaxaca","Residentes en el domicilio de registro",2018-01-01,86.09365,84.81885,87.36845,1.2748,2018
"Oaxaca","Cambio de domicilio no reportado",2018-01-01,11.5714,10.41144,12.73136,1.15996,2018
"Oaxaca","Cambio de domicilio no reportado al mismo municipio",2018-01-01,2.93772,2.34585,3.5296,0.591875,2018
"Oaxaca","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2018-01-01,2.50671,1.91344,3.09998,0.59327,2018
"Oaxaca","Cambio de domicilio no reportado a otro estado",2018-01-01,1.58322,1.14739,2.01905,0.43583,2018
"Oaxaca","Cambio de domicilio no reportado a otro país",2018-01-01,1.29183,0.89279,1.69086,0.399035,2018
"Oaxaca","Destino del cambio no especificado",2018-01-01,3.25192,2.59707,3.90677,0.65485,2018
"Oaxaca","Fallecidos con registro electoral",2018-01-01,0.63297,0.40566,0.86029,0.227315,2018
"Oaxaca","Reconocidos que no han vivido en el domicilio",2018-01-01,0.09506,0,0.21371,0.106855,2018
"Oaxaca","Suspendidos de sus derechos politicos",2018-01-01,0.05236,0,0.12493,0.062465,2018
"Oaxaca","Residentes con domicilio mal ubicado",2018-01-01,0.34454,0.10622,0.58286,0.23832,2018
"Oaxaca","Otra causa de no residencia en el domicilio de registro",2018-01-01,0.11343,0.01481,0.21205,0.09862,2018
"Oaxaca","Causa de no residencia no especificada",2018-01-01,1.09659,0.71716,1.47603,0.379435,2018
"Oaxaca","Error en la sección del registro electoral",2018-01-01,0.4532,0.20147,0.70493,0.25173,2018
"Oaxaca","Domicilios no localizados de los ciudadanos con registro electoral",2018-01-01,0.96442,0.55393,1.37491,0.41049,2018
"Oaxaca","Ciudadanos no reconocidos con registro electoral",2018-01-01,2.1041,1.55771,2.65049,0.54639,2018
"Oaxaca","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2018-01-01,0.94908,0.53982,1.35834,0.40926,2018
"Oaxaca","Ciudadanos no reconocidos y el domicilio es predio no habitado",2018-01-01,0.22379,0.08966,0.35792,0.13413,2018
"Puebla","Residentes en la sección de registro",2005-01-01,88.557,86.4471384,90.6668616,2.1098616,2005
"Puebla","Residentes en el domicilio de registro",2005-01-01,80.183,77.6401156,82.7258844,2.5428844,2005
"Puebla","Cambio de domicilio no reportado",2005-01-01,17.6004,15.0436192,20.1571808,2.5567808,2005
"Puebla","Cambio de domicilio no reportado al mismo municipio",2005-01-01,6.73593,4.97312952,8.49873048,1.76280048,2005
"Puebla","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2005-01-01,2.0736,1.22961812,2.91758188,0.84398188,2005
"Puebla","Cambio de domicilio no reportado a otro estado",2005-01-01,1.52516,0.84637084,2.20394916,0.67878916,2005
"Puebla","Cambio de domicilio no reportado a otro país",2005-01-01,1.60731,0.95946532,2.25515468,0.64784468,2005
"Puebla","Destino del cambio no especificado",2005-01-01,5.65841,3.435476,7.881344,2.222934,2005
"Puebla","Fallecidos con registro electoral",2005-01-01,0.842764,0.44687536,1.23865264,0.39588864,2005
"Puebla","Reconocidos que no han vivido en el domicilio",2005-01-01,0.235913,0.0165988,0.4552272,0.2193142,2005
"Puebla","Error en la sección del registro electoral",2005-01-01,0.717655,0.26839164,1.16691836,0.44926336,2005
"Puebla","Domicilios no localizados de los ciudadanos con registro electoral",2005-01-01,0.392719,0.10922068,0.67621732,0.28349832,2005
"Puebla","Ciudadanos no reconocidos con registro electoral",2005-01-01,1.13574,0.54266556,1.72881444,0.59307444,2005
"Puebla","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2005-01-01,0.634891,0.26034872,1.00943328,0.37454228,2005
"Puebla","Ciudadanos no reconocidos y el domicilio es predio no habitado",2005-01-01,0.128397,0,0.307049824,0.153524912,2005
"Puebla","Residentes en la sección de registro",2006-01-01,85.82443,84.105412,87.543448,1.719018,2006
"Puebla","Residentes en el domicilio de registro",2006-01-01,77.88191,75.87585,79.88797,2.00606,2006
"Puebla","Cambio de domicilio no reportado",2006-01-01,17.82577,15.9471688,19.7043712,1.8786012,2006
"Puebla","Cambio de domicilio no reportado al mismo municipio",2006-01-01,9.09091,7.6504472,10.5313728,1.4404628,2006
"Puebla","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2006-01-01,2.25842,1.494902,3.021938,0.763518,2006
"Puebla","Cambio de domicilio no reportado a otro estado",2006-01-01,1.50685,1.0040512,2.0096488,0.5027988,2006
"Puebla","Cambio de domicilio no reportado a otro país",2006-01-01,1.87081,1.2568596,2.4847604,0.6139504,2006
"Puebla","Destino del cambio no especificado",2006-01-01,3.09878,2.29616,3.9014,0.80262,2006
"Puebla","Fallecidos con registro electoral",2006-01-01,1.4995,0.996564,2.002436,0.502936,2006
"Puebla","Reconocidos que no han vivido en el domicilio",2006-01-01,0.48214,0.1192068,0.8450732,0.3629332,2006
"Puebla","Error en la sección del registro electoral",2006-01-01,1.16053,0.6129256,1.7081344,0.5476044,2006
"Puebla","Domicilios no localizados de los ciudadanos con registro electoral",2006-01-01,0.72292,0.3819192,1.0639208,0.3410008,2006
"Puebla","Ciudadanos no reconocidos con registro electoral",2006-01-01,2.2951,1.6776412,2.9125588,0.6174588,2006
"Puebla","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2006-01-01,1.47173,0.9285748,2.0148852,0.5431552,2006
"Puebla","Ciudadanos no reconocidos y el domicilio es predio no habitado",2006-01-01,0.19912,0.0429864,0.3552536,0.1561336,2006
"Puebla","Residentes en la sección de registro",2008-01-01,85.09415,81.8818864,88.3064136,3.2122636,2008
"Puebla","Residentes en el domicilio de registro",2008-01-01,79.65744,76.509092,82.805788,3.14834800000001,2008
"Puebla","Cambio de domicilio no reportado",2008-01-01,16.59026,13.8382632,19.3422568,2.7519968,2008
"Puebla","Cambio de domicilio no reportado al mismo municipio",2008-01-01,7.81243,5.718758,9.906102,2.093672,2008
"Puebla","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2008-01-01,1.93884,1.1739696,2.7037104,0.7648704,2008
"Puebla","Cambio de domicilio no reportado a otro estado",2008-01-01,1.5897,0.740628,2.438772,0.849072,2008
"Puebla","Cambio de domicilio no reportado a otro país",2008-01-01,2.76629,1.4255912,4.1069888,1.3406988,2008
"Puebla","Destino del cambio no especificado",2008-01-01,2.483,1.2200348,3.7459652,1.2629652,2008
"Puebla","Fallecidos con registro electoral",2008-01-01,1.6945,0.8822956,2.5067044,0.8122044,2008
"Puebla","Reconocidos que no han vivido en el domicilio",2008-01-01,0.35161,0,0.7510188,0.3755094,2008
"Puebla","Error en la sección del registro electoral",2008-01-01,1.41896,0.4672624,2.3706576,0.9516976,2008
"Puebla","Domicilios no localizados de los ciudadanos con registro electoral",2008-01-01,0.46001,0.0338276,0.8861924,0.4261824,2008
"Puebla","Ciudadanos no reconocidos con registro electoral",2008-01-01,0.76241,0.2541232,1.2706968,0.5082868,2008
"Puebla","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2008-01-01,0.33716,0.0572916,0.6170284,0.2798684,2008
"Puebla","Ciudadanos no reconocidos y el domicilio es predio no habitado",2008-01-01,0.07791,0,0.2305744,0.1152872,2008
"Puebla","Residentes en la sección de registro",2009-01-01,85.67093,83.3978004,87.9440596,2.2731296,2009
"Puebla","Residentes en el domicilio de registro",2009-01-01,86.28366,83.6099064,88.9574136,2.6737536,2009
"Puebla","Cambio de domicilio no reportado",2009-01-01,15.21187,12.9550476,17.4686924,2.2568224,2009
"Puebla","Cambio de domicilio no reportado al mismo municipio",2009-01-01,7.83481,6.1797272,9.4898928,1.6550828,2009
"Puebla","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2009-01-01,2.59936,1.6253968,3.5733232,0.9739632,2009
"Puebla","Cambio de domicilio no reportado a otro estado",2009-01-01,1.67925,0.7569524,2.6015476,0.9222976,2009
"Puebla","Cambio de domicilio no reportado a otro país",2009-01-01,1.83673,1.027936,2.645524,0.808794,2009
"Puebla","Destino del cambio no especificado",2009-01-01,1.26172,0.5341484,1.9892916,0.7275716,2009
"Puebla","Fallecidos con registro electoral",2009-01-01,1.36392,0.810514,1.917326,0.553406,2009
"Puebla","Reconocidos que no han vivido en el domicilio",2009-01-01,0.12312,0,0.3036164,0.1518082,2009
"Puebla","Suspendidos de sus derechos politicos",2009-01-01,0.10365,0,0.2712888,0.1356444,2009
"Puebla","Error en la sección del registro electoral",2009-01-01,1.34737,0.5109792,2.1837608,0.8363908,2009
"Puebla","Domicilios no localizados de los ciudadanos con registro electoral",2009-01-01,0.33452,0.025036,0.644004,0.309484,2009
"Puebla","Ciudadanos no reconocidos con registro electoral",2009-01-01,0.973,0.3307864,1.6152136,0.6422136,2009
"Puebla","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2009-01-01,0.63923,0.0844324,1.1940276,0.5547976,2009
"Puebla","Ciudadanos no reconocidos y el domicilio es predio no habitado",2009-01-01,0.07663,0,0.2267464,0.1133732,2009
"Puebla","Residentes en la sección de registro",2011-01-01,86.10637,83.2094312,89.0033088,2.8969388,2011
"Puebla","Residentes en el domicilio de registro",2011-01-01,80.8904,77.7406212,84.0401788,3.1497788,2011
"Puebla","Cambio de domicilio no reportado",2011-01-01,15.61088,12.8017492,18.4200108,2.8091308,2011
"Puebla","Cambio de domicilio no reportado al mismo municipio",2011-01-01,6.06933,4.8427228,7.2959372,1.2266072,2011
"Puebla","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2011-01-01,2.01031,1.2494968,2.7711232,0.7608132,2011
"Puebla","Cambio de domicilio no reportado a otro estado",2011-01-01,1.38471,0.7689956,2.0004244,0.6157144,2011
"Puebla","Cambio de domicilio no reportado a otro país",2011-01-01,3.93369,2.2343896,5.6329904,1.6993004,2011
"Puebla","Destino del cambio no especificado",2011-01-01,2.21284,1.2799584,3.1457216,0.9328816,2011
"Puebla","Fallecidos con registro electoral",2011-01-01,1.01776,0.4512416,1.5842784,0.5665184,2011
"Puebla","Reconocidos que no han vivido en el domicilio",2011-01-01,0.09585,0,0.2837552,0.1418776,2011
"Puebla","Suspendidos de sus derechos politicos",2011-01-01,0,0,0,0,2011
"Puebla","Residentes con domicilio mal ubicado",2011-01-01,0.74427,0.2112088,1.2773312,0.5330612,2011
"Puebla","Otra causa de no residencia en el domicilio de registro",2011-01-01,0,0,0,0,2011
"Puebla","Causa de no residencia no especificada",2011-01-01,1.64084,0.674364,2.607316,0.966476,2011
"Puebla","Error en la sección del registro electoral",2011-01-01,0.87186,0.3078896,1.4358304,0.5639704,2011
"Puebla","Domicilios no localizados de los ciudadanos con registro electoral",2011-01-01,0.93718,0.2745432,1.5998168,0.6626368,2011
"Puebla","Ciudadanos no reconocidos con registro electoral",2011-01-01,2.5654,1.4981996,3.6326004,1.0672004,2011
"Puebla","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2011-01-01,1.30825,0.3816404,2.2348596,0.9266096,2011
"Puebla","Ciudadanos no reconocidos y el domicilio es predio no habitado",2011-01-01,0.33159,0.0065436,0.6566364,0.3250464,2011
"Puebla","Residentes en la sección de registro",2012-01-01,87.51731,85.7092,89.32542,1.80811,2012
"Puebla","Residentes en el domicilio de registro",2012-01-01,81.74286,79.61274,83.87298,2.13012,2012
"Puebla","Cambio de domicilio no reportado",2012-01-01,15.13069,13.16702,17.09437,1.963675,2012
"Puebla","Cambio de domicilio no reportado al mismo municipio",2012-01-01,5.13348,3.93086,6.3361,1.20262,2012
"Puebla","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2012-01-01,2.63064,1.73316,3.52813,0.897485,2012
"Puebla","Cambio de domicilio no reportado a otro estado",2012-01-01,1.59927,0.9331,2.26544,0.66617,2012
"Puebla","Cambio de domicilio no reportado a otro país",2012-01-01,2.55549,1.71036,3.40061,0.845125,2012
"Puebla","Destino del cambio no especificado",2012-01-01,3.21181,2.15057,4.27305,1.06124,2012
"Puebla","Fallecidos con registro electoral",2012-01-01,0.79875,0.38583,1.21167,0.41292,2012
"Puebla","Reconocidos que no han vivido en el domicilio",2012-01-01,0.19496,0,0.41986,0.20993,2012
"Puebla","Suspendidos de sus derechos politicos",2012-01-01,0,0,0,0,2012
"Puebla","Residentes con domicilio mal ubicado",2012-01-01,0.48099,0.21744,0.74453,0.263545,2012
"Puebla","Otra causa de no residencia en el domicilio de registro",2012-01-01,0,0,0,0,2012
"Puebla","Causa de no residencia no especificada",2012-01-01,1.65175,0.85906,2.44445,0.792695,2012
"Puebla","Error en la sección del registro electoral",2012-01-01,0.70989,0.41045,1.00933,0.29944,2012
"Puebla","Domicilios no localizados de los ciudadanos con registro electoral",2012-01-01,0.51684,0.18461,0.84907,0.33223,2012
"Puebla","Ciudadanos no reconocidos con registro electoral",2012-01-01,2.3536,1.36742,3.33979,0.986185,2012
"Puebla","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2012-01-01,1.4901,0.74469,2.2355,0.745405,2012
"Puebla","Ciudadanos no reconocidos y el domicilio es predio no habitado",2012-01-01,0.35621,0.05141,0.661,0.304795,2012
"Puebla","Residentes en la sección de registro",2014-01-01,88.76674,84.62977,92.9037,4.136965,2014
"Puebla","Residentes en el domicilio de registro",2014-01-01,82.58014,78.06164,87.09863,4.518495,2014
"Puebla","Cambio de domicilio no reportado",2014-01-01,13.9401,9.90832,17.97188,4.03178,2014
"Puebla","Cambio de domicilio no reportado al mismo municipio",2014-01-01,6.23498,3.46375,9.00621,2.77123,2014
